elevation,slope,aspect,curvature,landcover_class,latitude,longitude,district,initiation_year,triggering,label
1053.7740478515625,17.021581649780273,328.31573486328125,-0.0012323936680331826,10,25.68625,91.118358,West Khasi Hills,0,,1
1082.292724609375,17.100566864013672,291.2537841796875,0.0013395302230492234,10,25.69483,91.11836,West Khasi Hills,0,,1
1118.9765625,26.7568416595459,302.79571533203125,-0.0025541374925523996,10,25.663303,91.1347,West Khasi Hills,0,Rainfall,1
1157.5308837890625,7.472687721252441,253.15420532226562,0.0012691825395449996,10,25.660825,91.143689,West Khasi Hills,0,Rainfall,1
1175.2513427734375,10.890369415283203,250.14492797851562,-0.0033813868649303913,10,25.660275,91.144308,West Khasi Hills,0,Rainfall,1
1159.4495849609375,10.442239761352539,202.39669799804688,0.0015033563831821084,30,25.657083,91.147397,West Khasi Hills,0,Rainfall,1
1156.8192138671875,3.4215893745422363,168.8777313232422,0.003167418297380209,30,25.649856,91.154383,West Khasi Hills,0,Rainfall,1
1218.8856201171875,21.30331802368164,273.64739990234375,-0.00021000485867261887,10,25.644833,91.134778,West Khasi Hills,0,Rainfall,1
1164.9686279296875,10.777177810668945,70.65867614746094,0.003834083676338196,30,25.606189,91.157706,West Khasi Hills,0,Rainfall,1
1178.0595703125,16.877077102661133,226.11602783203125,0.0023663213942199945,30,25.607458,91.157039,West Khasi Hills,0,Rainfall,1
1090.369384765625,12.479286193847656,318.5828857421875,0.0019699500408023596,10,25.599817,91.176394,West Khasi Hills,0,Rainfall,1
1095.5657958984375,13.271724700927734,317.6283874511719,0.00045408488949760795,30,25.598908,91.175628,West Khasi Hills,0,Rainfall,1
1138.107177734375,17.898479461669922,352.83111572265625,-0.0061300378292799,30,25.599575,91.1782,West Khasi Hills,0,Rainfall,1
1076.480712890625,19.5266056060791,341.8714294433594,-0.001286767772398889,30,25.600736,91.177453,West Khasi Hills,0,Rainfall,1
1140.09375,29.104137420654297,198.21873474121094,0.0011389218270778656,10,25.607567,91.174906,West Khasi Hills,0,Rainfall,1
1124.018310546875,21.903270721435547,187.8368377685547,2.9330491088330746e-05,30,25.606969,91.176158,West Khasi Hills,0,Rainfall,1
1155.77978515625,14.543730735778809,255.96551513671875,-0.0002984899911098182,30,25.612794,91.173697,West Khasi Hills,0,Rainfall,1
1228.1248779296875,13.188904762268066,184.3843536376953,0.008255675435066223,30,25.624778,91.16775,West Khasi Hills,0,Rainfall,1
1250.52880859375,22.207324981689453,260.49981689453125,0.0009841567371040583,30,25.626767,91.165211,West Khasi Hills,0,Rainfall,1
1253.871337890625,23.224573135375977,246.75572204589844,0.0013998202048242092,30,25.628758,91.164169,West Khasi Hills,0,Rainfall,1
1241.0220947265625,19.869115829467773,247.41055297851562,-0.0011158280540257692,10,25.629683,91.163172,West Khasi Hills,0,Rainfall,1
1257.6505126953125,16.313533782958984,218.77305603027344,-0.0016403690678998828,30,25.632286,91.162786,West Khasi Hills,0,Rainfall,1
1270.5670166015625,16.17331886291504,280.8716125488281,-0.005380804650485516,10,25.636747,91.162711,West Khasi Hills,0,Rainfall,1
1198.478515625,20.677715301513672,244.36642456054688,0.0028008888475596905,30,25.644222,91.158528,West Khasi Hills,0,Rainfall,1
1196.1263427734375,20.483474731445312,246.39700317382812,0.0013892260612919927,30,25.644944,91.158153,West Khasi Hills,0,Rainfall,1
1191.1846923828125,26.780797958374023,246.28082275390625,0.0018581819022074342,10,25.6466,91.157592,West Khasi Hills,0,Rainfall,1
1216.456787109375,17.501123428344727,237.83702087402344,-0.00031656399369239807,30,25.643494,91.159222,West Khasi Hills,0,Rainfall,1
1176.2198486328125,20.356433868408203,40.04767990112305,0.0020809925626963377,10,25.625331,91.182614,West Khasi Hills,0,Rainfall,1
1147.2672119140625,23.088455200195312,93.6065902709961,0.0030834274366497993,10,25.618994,91.185681,West Khasi Hills,0,Rainfall,1
1058.9732666015625,19.163131713867188,334.94610595703125,-0.0013353587128221989,30,25.602683,91.180708,West Khasi Hills,0,Rainfall,1
1102.5831298828125,22.933420181274414,328.71014404296875,-0.0024938140995800495,10,25.698111,91.18275,West Khasi Hills,0,Rainfall,1
1094.9046630859375,12.992462158203125,341.9283447265625,-0.0025775888934731483,10,25.671125,91.178883,West Khasi Hills,0,Rainfall,1
1148.40185546875,20.95944595336914,287.6211853027344,0.0015021321596577764,10,25.65835,91.177014,West Khasi Hills,0,Rainfall,1
511.0099182128906,16.899858474731445,346.7700500488281,-0.002561280969530344,10,25.8,91.11,West Khasi Hills,0,Rainfall,1
383.72686767578125,9.027274131774902,324.17095947265625,0.0009383885189890862,10,25.83,91.14,West Khasi Hills,0,Rainfall,1
76.361083984375,3.092144250869751,345.482421875,-0.00040194959728978574,10,25.85,91.17,West Khasi Hills,0,Rainfall,1
1417.23583984375,20.545364379882812,290.2467346191406,0.001421630964614451,30,25.615092,91.309872,South West Khasi  Hills,0,Rainfall,1
1538.5673828125,12.23032283782959,56.63976287841797,0.0013006040826439857,30,25.528308,91.395711,West Khasi Hills,0,Anthropogenic,1
1566.94921875,26.092348098754883,66.63444519042969,0.0004891686257906258,30,25.549961,91.341175,South West Khasi  Hills,0,Rainfall,1
1475.7166748046875,8.390166282653809,148.3251495361328,-0.002062183106318116,30,25.549861,91.295706,West Khasi Hills,0,Rainfall,1
1458.9451904296875,8.403308868408203,151.6031036376953,0.006659657694399357,30,25.55125,91.297056,South West Khasi  Hills,0,Rainfall,1
1329.931884765625,20.514484405517578,324.951416015625,9.421305730938911e-05,30,25.550122,91.250286,West Khasi Hills,0,Rainfall,1
1476.4859619140625,12.130823135375977,332.2742004394531,-0.0016220335382968187,10,25.547867,91.292589,West Khasi Hills,0,Rainfall,1
1423.690673828125,29.093318939208984,328.6496887207031,-0.0005061871488578618,30,25.545939,91.284283,West Khasi Hills,0,Rainfall,1
1398.43017578125,18.71784782409668,10.551426887512207,0.0007246357854455709,10,25.545206,91.276144,West Khasi Hills,0,Rainfall,1
1385.824462890625,21.73339080810547,349.5831298828125,0.0013463828945532441,30,25.544917,91.270722,West Khasi Hills,0,Rainfall,1
1381.879150390625,22.567731857299805,342.24322509765625,-9.689520811662078e-05,10,25.545061,91.269778,West Khasi Hills,0,Rainfall,1
1362.0511474609375,22.660694122314453,2.556605100631714,0.004210729151964188,10,25.544936,91.267672,West Khasi Hills,0,Rainfall,1
1370.0123291015625,23.374723434448242,350.46539306640625,0.0025029280222952366,10,25.544906,91.268575,West Khasi Hills,0,Rainfall,1
1360.6302490234375,22.155973434448242,349.3317565917969,0.00095354113727808,10,25.544889,91.263722,West Khasi Hills,0,Rainfall,1
1334.9620361328125,11.069034576416016,52.83650588989258,0.0009133239509537816,50,25.527781,91.263214,West Khasi Hills,0,Rainfall,1
1345.43017578125,19.600534439086914,108.16665649414062,-0.002236501779407263,30,25.523083,91.268972,West Khasi Hills,0,Rainfall,1
1328.7152099609375,4.327436447143555,132.10888671875,-0.002730680862441659,50,25.519556,91.266444,South West Khasi  Hills,0,Rainfall,1
1346.1505126953125,18.088619232177734,97.661865234375,0.0035342569462955,30,25.5208,91.25985,West Khasi Hills,0,,1
1414.536865234375,27.330907821655273,246.57595825195312,0.0037085996009409428,10,25.50335,91.28335,West Khasi Hills,0,,1
1403.461181640625,20.695148468017578,300.1618347167969,-0.004888632334768772,10,25.50667,91.28318,West Khasi Hills,0,,1
1442.784912109375,3.6486356258392334,264.203125,-0.0007221174892038107,40,25.51973,91.28443,West Khasi Hills,0,,1
1493.2999267578125,20.79265785217285,101.32357025146484,0.006148153450340033,30,25.545642,91.325403,West Khasi Hills,0,Anthropogenic,1
1467.66064453125,7.269872665405273,245.15232849121094,0.0031229646410793066,30,25.44465,91.34622,West Khasi Hills,0,,1
1566.3800048828125,16.403079986572266,78.37432098388672,-0.007135570514947176,10,25.425,91.405,West Khasi Hills,0,,1
686.8882446289062,29.40442657470703,355.4111328125,-0.005703226663172245,10,25.23707,91.43212,East Khasi Hills,0,,1
137.7630615234375,17.945890426635742,146.0381622314453,0.00886392593383789,10,25.216169,91.389142,East Khasi Hills,0,Rainfall,1
249.26341247558594,31.11939239501953,222.36459350585938,-0.0027618398889899254,10,25.221406,91.387092,East Khasi Hills,0,Rainfall,1
748.6763916015625,12.275073051452637,342.25555419921875,-0.009476928971707821,10,25.266939,91.383208,South West Khasi  Hills,0,Rainfall,1
1077.5384521484375,24.361366271972656,321.1042175292969,-0.014138787984848022,10,25.278028,91.348931,South West Khasi  Hills,0,Rainfall,1
1137.355712890625,29.716890335083008,26.06378936767578,-0.006936418823897839,10,25.299369,91.325575,South West Khasi  Hills,0,Rainfall,1
1129.469482421875,43.011138916015625,225.06402587890625,0.0026239161379635334,10,25.31488,91.33367,West Khasi Hills,0,,1
1087.0162353515625,19.995569229125977,222.940185546875,-0.0055662658996880054,30,25.357472,91.229167,West Khasi Hills,0,Rainfall,1
1028.9962158203125,20.342777252197266,221.74705505371094,-0.0005653174594044685,30,25.356475,91.225489,West Khasi Hills,0,Rainfall,1
693.54296875,25.897489547729492,64.55845642089844,-0.005283868871629238,10,25.288467,91.224269,West Khasi Hills,0,Rainfall,1
14.663629531860352,1.4475535154342651,153.73028564453125,9.968717495212331e-05,30,25.201,91.234,West Khasi Hills,0,,1
110.4079818725586,24.570844650268555,123.32032775878906,0.008463039994239807,60,25.206763,91.231417,South West Khasi  Hills,0,Rainfall,1
44.51487350463867,9.783041000366211,260.7253723144531,0.0032872180454432964,10,25.20283,91.20908,West Khasi Hills,0,,1
290.3782043457031,30.55611228942871,146.0084991455078,0.002720130607485771,60,25.211269,91.208223,South West Khasi  Hills,0,Rainfall,1
472.6781921386719,26.119935989379883,210.14857482910156,5.948671605437994e-05,30,25.221572,91.185833,South West Khasi  Hills,0,Rainfall,1
450.72021484375,16.592510223388672,246.05630493164062,0.003508269554004073,30,25.220764,91.187,South West Khasi  Hills,0,Rainfall,1
512.7319946289062,33.935890197753906,55.048927307128906,0.005754629150032997,30,25.239068,91.174728,South West Khasi  Hills,0,Rainfall,1
88.44071197509766,24.560401916503906,108.13732147216797,-0.006255154497921467,10,25.197881,91.139559,South West Khasi  Hills,0,Rainfall,1
396.807373046875,24.768695831298828,87.76112365722656,-0.0007281828438863158,10,25.295881,91.071747,West Khasi Hills,0,Rainfall,1
302.8407287597656,29.35732650756836,129.0609130859375,0.0011395126348361373,10,25.305047,91.075778,West Khasi Hills,0,Rainfall,1
704.4443969726562,11.186681747436523,153.73011779785156,-0.0012363854330033064,10,25.455817,91.086289,West Khasi Hills,0,Rainfall,1
717.0208129882812,22.04703712463379,99.75399017333984,0.0009294029441662133,10,25.455639,91.082944,West Khasi Hills,0,Rainfall,1
870.8095703125,25.72603416442871,88.2842025756836,0.001445269794203341,10,25.462319,91.096836,West Khasi Hills,0,Rainfall,1
977.8858642578125,19.982280731201172,50.68165969848633,0.0007681314018554986,10,25.496081,91.117675,West Khasi Hills,0,Rainfall,1
1281.000244140625,21.01796531677246,341.5939636230469,0.004135718569159508,10,25.496861,91.198556,West Khasi Hills,0,Rainfall,1
1185.9000244140625,18.43476104736328,305.6522216796875,0.000899573031347245,10,25.496367,91.163575,West Khasi Hills,0,Rainfall,1
1359.8392333984375,20.734262466430664,164.723388671875,-0.0022238304372876883,30,25.507378,91.223883,West Khasi Hills,0,Rainfall,1
1352.093505859375,20.757389068603516,166.65679931640625,0.002947817323729396,30,25.507528,91.224333,West Khasi Hills,0,Rainfall,1
1375.089599609375,17.943885803222656,184.9769744873047,-0.00374234258197248,30,25.508,91.225694,West Khasi Hills,0,Rainfall,1
1315.9561767578125,24.43326759338379,26.451435089111328,0.0030321418307721615,10,25.546553,91.235222,West Khasi Hills,0,Rainfall,1
1325.856689453125,22.052154541015625,33.04249954223633,-0.00014759114128537476,10,25.546456,91.235733,West Khasi Hills,0,Rainfall,1
1365.465576171875,11.844833374023438,174.65357971191406,-0.004560881294310093,10,25.544028,91.215472,West Khasi Hills,0,Rainfall,1
1345.8377685546875,15.70583438873291,256.19219970703125,0.005456161685287952,10,25.533183,91.205647,West Khasi Hills,0,Rainfall,1
1346.47412109375,17.465051651000977,305.35748291015625,0.0002208404621342197,10,25.534486,91.205492,West Khasi Hills,0,Rainfall,1
1336.6329345703125,27.948461532592773,348.1136169433594,0.00227144593372941,10,25.537344,91.207542,West Khasi Hills,0,Rainfall,1
1330.85693359375,22.439577102661133,340.1419677734375,0.00039885612204670906,10,25.53725,91.206972,West Khasi Hills,0,Rainfall,1
1341.437255859375,25.27454948425293,320.22314453125,-8.785410318523645e-05,10,25.536889,91.206556,West Khasi Hills,0,Rainfall,1
1333.7227783203125,28.1519775390625,348.72967529296875,0.0020513772033154964,10,25.537636,91.208528,West Khasi Hills,0,Rainfall,1
1260.265380859375,16.47932243347168,214.54736328125,-0.0019414328271523118,50,25.572492,91.209156,West Khasi Hills,0,Rainfall,1
1282.447265625,12.089337348937988,238.53720092773438,0.004628980997949839,10,25.569778,91.21575,West Khasi Hills,0,Rainfall,1
1266.919677734375,9.393975257873535,278.3514404296875,0.007791719865053892,10,25.570361,91.215056,West Khasi Hills,0,Rainfall,1
1289.6839599609375,18.511667251586914,222.3778076171875,0.0034090224653482437,10,25.569222,91.217222,West Khasi Hills,0,Rainfall,1
1326.12548828125,22.60712432861328,276.9808654785156,0.0007368231890723109,30,25.565333,91.225667,West Khasi Hills,0,Rainfall,1
1339.7142333984375,7.627861022949219,39.17283248901367,-0.005703921429812908,30,25.565489,91.220686,West Khasi Hills,0,Rainfall,1
1302.375244140625,18.187427520751953,41.812461853027344,0.0031125773675739765,10,25.553794,91.231139,West Khasi Hills,0,Rainfall,1
1311.1824951171875,18.102127075195312,95.60938262939453,-0.003590779146179557,30,25.558442,91.228547,West Khasi Hills,0,Rainfall,1
1299.8453369140625,22.518400192260742,227.6686248779297,0.003951988182961941,30,25.559222,91.229639,West Khasi Hills,0,Rainfall,1
1310.7139892578125,23.155651092529297,204.10057067871094,-0.00018734391778707504,30,25.558489,91.230911,West Khasi Hills,0,Rainfall,1
1329.16064453125,12.284467697143555,257.2543640136719,0.0026435567997395992,30,25.555256,91.234944,West Khasi Hills,0,Rainfall,1
1337.52197265625,5.416252136230469,335.4237976074219,0.005241689272224903,30,25.552647,91.237072,West Khasi Hills,0,Rainfall,1
1320.99560546875,21.865928649902344,57.063724517822266,0.0018064972246065736,10,25.551667,91.2325,West Khasi Hills,0,Rainfall,1
1333.69091796875,22.050155639648438,55.4772834777832,-0.0038618487305939198,10,25.551225,91.232636,West Khasi Hills,0,Rainfall,1
1337.700927734375,23.19346809387207,79.69361114501953,-0.0035295584239065647,10,25.550608,91.232894,West Khasi Hills,0,Rainfall,1
1340.07958984375,12.459693908691406,172.49778747558594,0.004206772428005934,30,25.549667,91.242444,West Khasi Hills,0,Rainfall,1
1327.3768310546875,12.557039260864258,168.9573211669922,0.007230859249830246,30,25.549139,91.244417,West Khasi Hills,0,Rainfall,1
1326.3536376953125,20.278575897216797,147.93109130859375,0.004366585519164801,30,25.549333,91.246583,West Khasi Hills,0,Rainfall,1
1322.1798095703125,17.99681854248047,152.26658630371094,0.004997794516384602,30,25.549639,91.247472,West Khasi Hills,0,Rainfall,1
1296.14111328125,23.550344467163086,214.908447265625,0.00334548088721931,30,25.560667,91.228028,West Khasi Hills,0,Rainfall,1
1300.637451171875,25.418140411376953,224.63790893554688,0.002125911181792617,30,25.560931,91.227694,West Khasi Hills,0,Rainfall,1
1325.559326171875,28.58787727355957,248.5763397216797,0.0002451942127663642,30,25.563239,91.225711,West Khasi Hills,0,Rainfall,1
1342.7755126953125,5.134249687194824,88.99048614501953,0.003381758462637663,10,25.580703,91.237361,West Khasi Hills,0,Rainfall,1
1311.27685546875,15.934659957885742,296.3240051269531,0.0006968677625991404,10,25.583236,91.237317,West Khasi Hills,0,Rainfall,1
1247.8826904296875,9.822422981262207,109.68050384521484,0.0020888769067823887,30,25.57425,91.214472,West Khasi Hills,0,Rainfall,1
1244.3037109375,15.341344833374023,20.718097686767578,0.0011811174917966127,10,25.581822,91.189944,West Khasi Hills,0,Rainfall,1
1228.10595703125,17.636884689331055,336.3255920410156,0.0009894899558275938,30,25.582061,91.185611,West Khasi Hills,0,Rainfall,1
1219.8038330078125,19.82657814025879,141.16018676757812,0.005601612851023674,10,25.582836,91.183972,West Khasi Hills,0,Rainfall,1
1225.98095703125,21.927719116210938,197.53289794921875,-0.000352434697560966,30,25.581572,91.181611,West Khasi Hills,0,Rainfall,1
1238.8785400390625,22.14527130126953,179.8783721923828,0.0005555353127419949,30,25.581983,91.176972,West Khasi Hills,0,Rainfall,1
1201.0025634765625,4.182402610778809,309.4849853515625,0.006832031067460775,30,25.585389,91.1765,West Khasi Hills,0,Rainfall,1
1134.0712890625,13.322315216064453,44.34514617919922,0.007392244879156351,30,25.597614,91.153233,West Khasi Hills,0,Rainfall,1
682.2218017578125,17.380020141601562,59.003875732421875,0.005070824176073074,10,25.436875,91.06105,West Khasi Hills,0,Rainfall,1
622.8216552734375,5.073449611663818,194.0882110595703,0.0031541942153126,10,25.436706,91.051053,West Khasi Hills,0,Rainfall,1
618.15673828125,9.97439956665039,209.8111572265625,0.003157656406983733,10,25.436306,91.050361,West Khasi Hills,0,Rainfall,1
520.2738647460938,26.858299255371094,167.46202087402344,0.0027423619758337736,30,25.440153,90.881372,South West Khasi  Hills,0,Rainfall,1
572.6610717773438,16.668312072753906,321.2181396484375,0.00010952423326671124,10,25.560028,90.833917,South West Khasi  Hills,0,Rainfall,1
409.3406677246094,6.663757801055908,52.25938415527344,0.00042322211083956063,10,25.565569,90.808153,South Garo hills,0,Rainfall,1
499.626220703125,26.891319274902344,116.4505386352539,-0.005136376246809959,30,25.552992,90.814503,West Khasi Hills,0,Rainfall,1
394.5339660644531,27.05101203918457,258.6239013671875,0.0030125207267701626,10,25.558058,90.809919,East Garo hills,0,Rainfall,1
504.60150146484375,15.799046516418457,140.7917022705078,0.0023838933557271957,30,25.557833,90.818103,East Garo hills,0,Rainfall,1
488.5162048339844,30.028682708740234,139.09022521972656,-0.005394337233155966,10,25.553522,90.815225,West Khasi Hills,0,Rainfall,1
295.2051086425781,11.52588939666748,161.9527130126953,0.003917333669960499,10,25.48586,90.7005,South Garo hills,0,Anthropogenic,1
327.3771057128906,13.392538070678711,48.27448654174805,-0.0026926840655505657,10,25.47542,90.698611,South Garo hills,0,Anthropogenic,1
523.492919921875,5.449615955352783,37.57757568359375,0.005726777948439121,10,25.39766,90.70111,South Garo hills,0,Anthropogenic,1
552.544921875,17.508026123046875,78.4734878540039,0.0005826104898005724,10,25.39799,90.69972,South Garo hills,0,Anthropogenic,1
405.6911926269531,22.769794464111328,346.28875732421875,0.0027496730908751488,10,25.40121,90.71722,South Garo hills,0,Anthropogenic,1
355.8890686035156,16.239015579223633,350.1296081542969,0.0008038008818402886,10,25.403061,90.724166,South Garo hills,0,Anthropogenic,1
132.39630126953125,6.355679512023926,287.23822021484375,0.0038107770960778,10,25.416456,90.802981,South West Khasi  Hills,0,Rainfall,1
323.2911071777344,18.55607795715332,229.50022888183594,0.0023802618961781263,10,25.479069,90.807167,West Khasi Hills,0,Rainfall,1
208.54949951171875,21.080894470214844,267.8832092285156,-0.00014023049152456224,10,25.374072,90.8146,South West Khasi  Hills,0,Rainfall,1
385.8279724121094,17.044395446777344,52.053123474121094,-0.005491800606250763,10,25.311336,90.969222,West Khasi Hills,0,Rainfall,1
537.91015625,12.680042266845703,59.84447479248047,-0.006487639620900154,10,25.359281,91.035939,West Khasi Hills,0,Rainfall,1
533.9913940429688,19.17975425720215,84.90538787841797,-0.006454976741224527,10,25.361056,91.034889,West Khasi Hills,0,Rainfall,1
603.3178100585938,23.528804779052734,127.32234191894531,-0.004355147480964661,30,25.376992,91.038136,West Khasi Hills,0,Rainfall,1
40.61018753051758,22.484344482421875,253.14500427246094,0.0045984843745827675,10,25.191366,91.040468,South West Khasi  Hills,0,Rainfall,1
100.09850311279297,15.15556526184082,36.07762908935547,-0.002608501585200429,10,25.18676,91.396515,East Khasi Hills,0,Rainfall,1
137.97134399414062,19.23406219482422,123.81460571289062,-0.005574150942265987,10,25.188327,91.761486,East Khasi Hills,0,Rainfall,1
29.159805297851562,16.5733642578125,311.9444274902344,-0.0002055815130006522,10,25.169159,91.690014,East Khasi Hills,0,Rainfall,1
108.56645965576172,16.1624698638916,14.041205406188965,-0.0025956318713724613,10,25.180032,91.65815,East Khasi Hills,0,Rainfall,1
35.12653350830078,22.432722091674805,315.63348388671875,0.0006753064808435738,10,25.181969,91.637545,East Khasi Hills,0,Rainfall,1
91.88286590576172,30.20294761657715,65.63335418701172,-0.0018375776708126068,10,25.182254,91.618979,East Khasi Hills,0,Rainfall,1
153.38720703125,18.027374267578125,247.78659057617188,-0.004503680393099785,10,25.180536,91.576839,East Khasi Hills,0,Rainfall,1
83.46001434326172,24.819664001464844,228.98165893554688,-0.0020948629826307297,10,25.181759,91.573658,East Khasi Hills,0,Rainfall,1
52.807167053222656,7.442194938659668,23.46638298034668,-0.007882140576839447,10,25.18092,91.570335,East Khasi Hills,0,Rainfall,1
25.259265899658203,8.422517776489258,275.61468505859375,0.0006627478287555277,10,25.160222,91.527843,East Khasi Hills,0,Rainfall,1
39.54588317871094,10.377306938171387,292.47021484375,-0.0003500445745885372,10,25.159469,91.528337,East Khasi Hills,0,Rainfall,1
29.929147720336914,10.061694145202637,129.55897521972656,-0.002539608860388398,10,25.160398,91.489558,East Khasi Hills,0,Rainfall,1
50.95128631591797,19.2913875579834,347.72210693359375,0.004170714877545834,10,25.158643,91.525222,East Khasi Hills,0,Rainfall,1
127.34109497070312,23.836315155029297,5.048643112182617,0.01306643895804882,10,25.18955,91.453997,East Khasi Hills,0,Rainfall,1
773.0159912109375,37.583648681640625,139.63662719726562,0.005007094703614712,10,25.247518,91.450545,East Khasi Hills,0,Rainfall,1
731.8892211914062,29.51953887939453,167.59022521972656,-0.0015529547818005085,10,25.24736,91.451647,East Khasi Hills,0,Rainfall,1
798.77783203125,34.263431549072266,168.57791137695312,-0.001562311314046383,10,25.251211,91.454514,South West Khasi  Hills,0,Rainfall,1
245.016845703125,15.793817520141602,305.532958984375,-0.0026655702386051416,10,25.196781,91.574727,East Khasi Hills,0,Rainfall,1
290.5712585449219,12.347357749938965,126.29141998291016,0.00361052923835814,10,25.205078,91.57517,East Khasi Hills,0,Rainfall,1
758.0301513671875,17.86234474182129,209.896240234375,0.0005210168892517686,10,25.214783,91.590875,East Khasi Hills,0,Rainfall,1
528.8930053710938,18.85849380493164,177.2609100341797,0.006648016627877951,10,25.207314,91.592357,East Khasi Hills,0,Rainfall,1
652.86279296875,22.315818786621094,84.90271759033203,-0.006706384010612965,10,25.208313,91.606889,East Khasi Hills,0,Rainfall,1
474.1553955078125,30.584983825683594,198.8802490234375,0.004688441753387451,10,25.205651,91.599771,East Khasi Hills,0,Rainfall,1
794.2958984375,14.42778491973877,182.66351318359375,-0.0023861676454544067,10,25.218821,91.581584,East Khasi Hills,0,Rainfall,1
1145.6370849609375,24.95050811767578,20.456613540649414,0.00018287342390976846,10,25.265048,91.591553,East Khasi Hills,0,Rainfall,1
390.5872497558594,28.913368225097656,189.2310028076172,0.001230211229994893,10,25.273217,91.609962,East Khasi Hills,0,Rainfall,1
1214.8189697265625,22.798669815063477,44.616310119628906,0.009635578840970993,10,25.26851,91.580418,East Khasi Hills,0,Rainfall,1
1276.4810791015625,30.125438690185547,30.096630096435547,0.0003527774242684245,10,25.27342,91.578074,East Khasi Hills,0,Rainfall,1
1263.70556640625,32.39455795288086,51.71990203857422,0.008588006719946861,10,25.273477,91.577794,East Khasi Hills,0,Rainfall,1
1242.804931640625,39.02800369262695,64.496337890625,-0.00424347585067153,30,25.277934,91.575,East Khasi Hills,0,Rainfall,1
1019.1624755859375,25.14035415649414,142.5221405029297,0.007305373437702656,10,25.282485,91.57685,East Khasi Hills,0,Rainfall,1
956.5640869140625,33.81193542480469,150.2096405029297,0.005302585661411285,10,25.282943,91.580161,East Khasi Hills,0,Rainfall,1
916.5897827148438,34.37594223022461,232.4564666748047,0.003851992776617408,10,25.289055,91.533039,South West Khasi  Hills,0,Rainfall,1
1266.621826171875,42.64992141723633,299.098388671875,0.010653779841959476,10,25.295624,91.56964,East Khasi Hills,0,Rainfall,1
1303.9136962890625,37.46329879760742,83.30233001708984,-0.002648013411089778,10,25.31458,91.45242,South West Khasi Hills,0,Heavy rainfall during preceding 2 days,1
1401.1414794921875,28.57168960571289,82.04019165039062,-0.008474492467939854,30,25.31848,91.45262,West Khasi Hills,0,,1
1385.2078857421875,23.002485275268555,203.5046844482422,-0.008773241192102432,30,25.31488,91.44913,West Khasi Hills,0,,1
1527.6358642578125,8.945554733276367,216.22085571289062,-2.0707870135083795e-05,30,25.38803,91.46977,West Khasi Hills,0,,1
1554.9169921875,23.938865661621094,134.0121612548828,0.002259623957797885,50,25.4013,91.45855,West Khasi Hills,0,,1
1585.5743408203125,14.958072662353516,122.33175659179688,0.002538683358579874,30,25.40023,91.5159,West Khasi Hills,0,,1
1688.978271484375,23.420738220214844,174.96444702148438,-0.0026273413095623255,10,25.525533,91.467683,South West Khasi  Hills,0,Rainfall,1
1526.94482421875,14.251321792602539,178.33975219726562,-0.0018869508057832718,30,25.522717,91.448328,West Khasi Hills,0,Rainfall,1
1566.8250732421875,16.33200454711914,8.861778259277344,-0.0021213495638221502,30,25.587111,91.498556,West Khasi Hills,0,Rainfall,1
1667.7689208984375,1.889206051826477,352.3150939941406,0.005892702378332615,40,25.545722,91.520556,West Khasi Hills,0,Rainfall,1
1575.79541015625,15.85301685333252,198.42787170410156,0.00222811964340508,50,25.523,91.521389,West Khasi Hills,2016,Rainfall,1
1589.5714111328125,22.46819496154785,198.07040405273438,0.0012849720660597086,30,25.524931,91.514383,West Khasi Hills,2016,Rainfall,1
1584.90673828125,18.631540298461914,201.3336181640625,-0.0008416883647441864,30,25.520356,91.537764,West Khasi Hills,2016,Rainfall,1
1649.574462890625,19.7786808013916,95.50167846679688,-0.002718559233471751,30,25.5502,91.618106,West Khasi Hills,2016,Rainfall,1
1623.041015625,22.32806396484375,141.1925506591797,0.00017016974743455648,50,25.548306,91.61775,West Khasi Hills,2016,Rainfall,1
1613.4215087890625,21.339567184448242,150.48626708984375,-0.004399868194013834,30,25.537972,91.602361,West Khasi Hills,2016,Rainfall,1
1449.3951416015625,14.031503677368164,13.240843772888184,0.005890965461730957,30,25.40547,91.53712,West Khasi Hills,0,,1
1747.3895263671875,24.60024642944336,248.3406524658203,-0.0014911876060068607,30,25.542744,91.662067,East Khasi Hills,2016,Rainfall,1
1695.3756103515625,20.875680923461914,2.1790809631347656,0.0016253924695774913,10,25.549789,91.645033,West Khasi Hills,2016,Rainfall,1
1707.6719970703125,6.939445495605469,274.22137451171875,0.007859867066144943,30,25.548089,91.647706,West Khasi Hills,2016,Rainfall,1
1744.318359375,6.248063564300537,161.06454467773438,0.0034269194584339857,40,25.535628,91.679575,West Khasi Hills,2016,Rainfall,1
1776.2843017578125,7.520884990692139,18.633100509643555,-0.0033312872983515263,30,25.507586,91.708236,East Khasi Hills,2016,Rainfall,1
1770.8804931640625,9.737066268920898,154.98155212402344,-0.0005305634113028646,30,25.509233,91.703961,East Khasi Hills,2016,Rainfall,1
1742.15478515625,13.925264358520508,243.91375732421875,-0.001978806685656309,30,25.504083,91.723028,East Khasi Hills,2016,Rainfall,1
1740.105712890625,9.951850891113281,267.21124267578125,-0.004248694516718388,30,25.509358,91.719631,East Khasi Hills,2016,Rainfall,1
1665.83544921875,23.629030227661133,327.5674133300781,0.00364746805280447,30,25.577212,91.75219,East Khasi Hills,0,Rainfall,1
